RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818400079	 	3.0.1
REQUEST	89		Search	1545818421952	1545818425497	OK	 
REQUEST	46		Search	1545818420920	1545818425510	OK	 
USER	Users	228	START	1545818425530	1545818425530
REQUEST	96		Search	1545818420924	1545818425505	OK	 
REQUEST	29		Search	1545818420219	1545818425466	OK	 
USER	Users	29	END	1545818405607	1545818425544
REQUEST	190		Search	1545818421716	1545818425573	OK	 
USER	Users	229	START	1545818425628	1545818425628
REQUEST	145		Search	1545818421119	1545818425461	OK	 
REQUEST	168		Search	1545818419506	1545818425639	OK	 
REQUEST	106		Search	1545818420138	1545818425640	OK	 
REQUEST	60		Search	1545818419283	1545818425658	OK	 
REQUEST	177		Search	1545818420396	1545818425640	OK	 
REQUEST	140		Search	1545818419877	1545818425683	OK	 
REQUEST	152		Search	1545818422060	1545818425696	OK	 
REQUEST	113		Search	1545818423293	1545818425683	OK	 
USER	Users	230	START	1545818425728	1545818425728
REQUEST	85		Search	1545818420932	1545818425740	OK	 
REQUEST	79		Search	1545818420919	1545818425780	OK	 
REQUEST	175		Search	1545818420218	1545818425799	OK	 
REQUEST	51		Search	1545818423296	1545818425806	OK	 
USER	Users	231	START	1545818425879	1545818425879
REQUEST	167		Search	1545818423296	1545818425927	OK	 
USER	Users	232	START	1545818425929	1545818425929
REQUEST	73		Search	1545818419876	1545818425931	OK	 
REQUEST	170		Search	1545818419711	1545818425920	OK	 
REQUEST	162		Search	1545818422302	1545818425936	OK	 
REQUEST	98		Search	1545818423298	1545818425965	OK	 
REQUEST	174		Search	1545818420098	1545818425932	OK	 
REQUEST	94		Search	1545818420037	1545818425971	OK	 
REQUEST	180		Search	1545818420698	1545818426004	OK	 
REQUEST	136		Search	1545818418989	1545818425752	OK	 
USER	Users	233	START	1545818426006	1545818426006
REQUEST	35		Search	1545818420919	1545818426005	OK	 
USER	Users	35	END	1545818406206	1545818426013
REQUEST	182		Search	1545818420916	1545818426086	OK	 
REQUEST	159		Search	1545818422071	1545818426086	OK	 
REQUEST	179		Search	1545818420606	1545818426086	OK	 
REQUEST	63		Search	1545818422327	1545818426088	OK	 
REQUEST	147		Search	1545818420058	1545818426094	OK	 
REQUEST	125		Search	1545818419951	1545818425974	OK	 
REQUEST	70		Search	1545818421137	1545818426087	OK	 
REQUEST	54		Search	1545818421974	1545818426097	OK	 
USER	Users	234	START	1545818426105	1545818426105
REQUEST	149		Search	1545818421167	1545818426087	OK	 
REQUEST	53		Search	1545818423296	1545818426108	OK	 
REQUEST	173		Search	1545818420035	1545818426097	OK	 
REQUEST	172		Search	1545818419902	1545818426094	OK	 
REQUEST	77		Search	1545818423301	1545818426113	OK	 
REQUEST	187		Search	1545818421408	1545818425585	OK	 
REQUEST	92		Search	1545818422140	1545818426123	OK	 
REQUEST	27		Search	1545818418235	1545818426127	OK	 
REQUEST	146		Search	1545818420142	1545818426095	OK	 
REQUEST	156		Search	1545818418317	1545818426128	OK	 
REQUEST	123		Search	1545818419238	1545818426132	OK	 
REQUEST	139		Search	1545818421958	1545818426165	OK	 
REQUEST	18		Search	1545818420140	1545818426143	OK	 
USER	Users	18	END	1545818404515	1545818426175
REQUEST	144		Search	1545818417701	1545818425998	OK	 
USER	Users	235	START	1545818426206	1545818426206
USER	Users	236	START	1545818426305	1545818426305
USER	Users	237	START	1545818426406	1545818426406
REQUEST	41		Search	1545818419005	1545818426462	OK	 
USER	Users	238	START	1545818426507	1545818426507
USER	Users	239	START	1545818426612	1545818426612
REQUEST	135		Search	1545818419670	1545818426673	OK	 
USER	Users	240	START	1545818426718	1545818426718
USER	Users	241	START	1545818426810	1545818426810
REQUEST	45		Search	1545818419206	1545818426651	OK	 
REQUEST	115		Search	1545818423298	1545818426901	OK	 
REQUEST	93		Search	1545818422075	1545818426895	OK	 
USER	Users	242	START	1545818426906	1545818426906
REQUEST	114		Search	1545818418760	1545818426881	OK	 
REQUEST	134		Search	1545818420035	1545818426612	OK	 
REQUEST	43		Search	1545818421043	1545818426648	OK	 
REQUEST	193		Search	1545818422011	1545818426936	OK	 
REQUEST	198		Search	1545818422507	1545818426934	OK	 
REQUEST	17		Search	1545818422036	1545818426941	OK	 
USER	Users	17	END	1545818404416	1545818426947
REQUEST	186		Search	1545818421307	1545818426991	OK	 
REQUEST	107		Search	1545818422329	1545818427002	OK	 
USER	Users	243	START	1545818427007	1545818427007
REQUEST	124		Search	1545818423932	1545818427048	OK	 
USER	Users	244	START	1545818427137	1545818427137
REQUEST	185		Search	1545818421206	1545818427141	OK	 
REQUEST	141		Search	1545818422826	1545818427137	OK	 
REQUEST	181		Search	1545818420915	1545818427141	OK	 
REQUEST	160		Search	1545818418723	1545818426946	OK	 
USER	Users	245	START	1545818427207	1545818427207
REQUEST	112		Search	1545818420261	1545818427160	OK	 
USER	Users	246	START	1545818427305	1545818427305
USER	Users	247	START	1545818427405	1545818427405
USER	Users	248	START	1545818427506	1545818427506
USER	Users	249	START	1545818427612	1545818427612
REQUEST	212		Search	1545818423920	1545818427615	OK	 
REQUEST	184		Search	1545818421106	1545818427647	OK	 
USER	Users	250	START	1545818427713	1545818427713
USER	Users	251	START	1545818427816	1545818427816
USER	Users	252	START	1545818427907	1545818427907
REQUEST	81		Search	1545818424771	1545818427927	OK	 
REQUEST	67		Search	1545818423301	1545818427936	OK	 
REQUEST	204		Search	1545818423296	1545818427944	OK	 
REQUEST	57		Search	1545818423294	1545818427960	OK	 
USER	Users	253	START	1545818428007	1545818428007
REQUEST	117		Search	1545818423293	1545818428041	OK	 
REQUEST	127		Search	1545818420746	1545818428080	OK	 
REQUEST	59		Search	1545818423294	1545818428080	OK	 
REQUEST	78		Search	1545818423294	1545818428082	OK	 
REQUEST	90		Search	1545818424091	1545818428105	OK	 
USER	Users	254	START	1545818428114	1545818428114
REQUEST	153		Search	1545818424129	1545818428145	OK	 
REQUEST	200		Search	1545818422706	1545818428144	OK	 
REQUEST	201		Search	1545818422814	1545818428145	OK	 
REQUEST	82		Search	1545818420919	1545818427660	OK	 
REQUEST	126		Search	1545818421769	1545818428145	OK	 
REQUEST	49		Search	1545818423889	1545818428145	OK	 
REQUEST	192		Search	1545818421908	1545818428145	OK	 
USER	Users	255	START	1545818428206	1545818428206
USER	Users	256	START	1545818428306	1545818428306
USER	Users	257	START	1545818428413	1545818428413
REQUEST	143		Search	1545818422328	1545818428394	OK	 
USER	Users	258	START	1545818428506	1545818428506
USER	Users	259	START	1545818428607	1545818428607
REQUEST	149		Search	1545818426108	1545818428723	OK	 
USER	Users	260	START	1545818428728	1545818428728
REQUEST	163		Search	1545818425450	1545818428850	OK	 
USER	Users	261	START	1545818428881	1545818428881
REQUEST	155		Search	1545818424151	1545818428919	OK	 
USER	Users	262	START	1545818428922	1545818428922
REQUEST	150		Search	1545818423295	1545818428929	OK	 
REQUEST	154		Search	1545818420916	1545818428923	OK	 
REQUEST	189		Search	1545818421607	1545818428948	OK	 
REQUEST	157		Search	1545818420915	1545818428954	OK	 
REQUEST	61		Search	1545818422793	1545818428966	OK	 
REQUEST	190		Search	1545818425590	1545818428977	OK	 
USER	Users	263	START	1545818429008	1545818429008
REQUEST	206		Search	1545818423306	1545818429007	OK	 
REQUEST	142		Search	1545818425498	1545818429011	OK	 
REQUEST	130		Search	1545818423479	1545818428885	OK	 
REQUEST	176		Search	1545818424638	1545818428885	OK	 
REQUEST	65		Search	1545818421085	1545818428978	OK	 
REQUEST	169		Search	1545818423431	1545818429007	OK	 
REQUEST	195		Search	1545818422248	1545818429008	OK	 
REQUEST	208		Search	1545818423507	1545818429026	OK	 
REQUEST	210		Search	1545818423707	1545818429025	OK	 
REQUEST	96		Search	1545818425553	1545818429035	OK	 
REQUEST	197		Search	1545818422407	1545818429016	OK	 
REQUEST	121		Search	1545818422141	1545818429033	OK	 
REQUEST	80		Search	1545818420925	1545818429042	OK	 
REQUEST	64		Search	1545818422075	1545818429055	OK	 
REQUEST	161		Search	1545818422265	1545818429032	OK	 
REQUEST	122		Search	1545818420915	1545818429000	OK	 
REQUEST	191		Search	1545818421810	1545818429086	OK	 
REQUEST	207		Search	1545818423406	1545818429096	OK	 
USER	Users	264	START	1545818429107	1545818429107
REQUEST	95		Search	1545818422333	1545818429102	OK	 
REQUEST	31		Search	1545818424579	1545818429112	OK	 
USER	Users	31	END	1545818405808	1545818429121
REQUEST	76		Search	1545818417735	1545818428623	OK	 
REQUEST	188		Search	1545818421506	1545818429135	OK	 
REQUEST	104		Search	1545818419268	1545818428625	OK	 
REQUEST	164		Search	1545818419107	1545818428393	OK	 
REQUEST	100		Search	1545818424777	1545818429150	OK	 
REQUEST	36		Search	1545818421958	1545818429155	OK	 
REQUEST	148		Search	1545818422919	1545818429160	OK	 
REQUEST	72		Search	1545818424149	1545818429144	OK	 
REQUEST	120		Search	1545818420126	1545818429169	OK	 
REQUEST	88		Search	1545818423295	1545818429170	OK	 
REQUEST	103		Search	1545818419983	1545818428395	OK	 
REQUEST	87		Search	1545818424604	1545818429186	OK	 
REQUEST	55		Search	1545818424613	1545818429187	OK	 
REQUEST	39		Search	1545818422240	1545818429192	OK	 
REQUEST	183		Search	1545818421008	1545818429196	OK	 
USER	Users	265	START	1545818429206	1545818429206
USER	Users	266	START	1545818429306	1545818429306
USER	Users	267	START	1545818429407	1545818429407
USER	Users	268	START	1545818429510	1545818429510
USER	Users	269	START	1545818429618	1545818429618
USER	Users	270	START	1545818429713	1545818429713
REQUEST	91		Search	1545818425450	1545818429778	OK	 
USER	Users	271	START	1545818429812	1545818429812
REQUEST	46		Search	1545818425531	1545818429807	OK	 
USER	Users	46	END	1545818407307	1545818429814
REQUEST	32		Search	1545818420920	1545818429818	OK	 
USER	Users	32	END	1545818405907	1545818429825
REQUEST	75		Search	1545818423388	1545818429842	OK	 
REQUEST	66		Search	1545818423296	1545818429856	OK	 
REQUEST	177		Search	1545818425692	1545818429901	OK	 
REQUEST	230		Search	1545818425729	1545818429908	OK	 
USER	Users	272	START	1545818430007	1545818430007
USER	Users	273	START	1545818430007	1545818430007
REQUEST	69		Search	1545818423297	1545818430010	OK	 
REQUEST	213		Search	1545818424014	1545818430012	OK	 
REQUEST	53		Search	1545818426111	1545818430016	OK	 
REQUEST	138		Search	1545818423297	1545818430024	OK	 
REQUEST	211		Search	1545818423806	1545818430031	OK	 
USER	Users	274	START	1545818430107	1545818430107
REQUEST	131		Search	1545818421163	1545818430113	OK	 
REQUEST	74		Search	1545818422252	1545818430109	OK	 
REQUEST	205		Search	1545818423296	1545818429885	OK	 
REQUEST	157		Search	1545818428960	1545818430133	OK	 
REQUEST	110		Search	1545818420036	1545818430136	OK	 
REQUEST	50		Search	1545818422096	1545818430136	OK	 
REQUEST	203		Search	1545818423296	1545818430136	OK	 
REQUEST	187		Search	1545818426128	1545818430179	OK	 
REQUEST	166		Search	1545818423299	1545818430129	OK	 
REQUEST	73		Search	1545818425932	1545818430133	OK	 
REQUEST	44		Search	1545818423313	1545818430136	OK	 
USER	Users	275	START	1545818430207	1545818430207
REQUEST	52		Search	1545818424783	1545818430205	OK	 
REQUEST	71		Search	1545818424112	1545818430180	OK	 
REQUEST	199		Search	1545818422607	1545818430214	OK	 
REQUEST	135		Search	1545818426699	1545818430215	OK	 
REQUEST	68		Search	1545818424780	1545818430213	OK	 
USER	Users	276	START	1545818430307	1545818430307
USER	Users	277	START	1545818430405	1545818430405
USER	Users	278	START	1545818430506	1545818430506
USER	Users	279	START	1545818430607	1545818430607
USER	Users	280	START	1545818430713	1545818430713
USER	Users	281	START	1545818430811	1545818430811
USER	Users	282	START	1545818430910	1545818430910
REQUEST	97		Search	1545818424742	1545818430979	OK	 
USER	Users	283	START	1545818431008	1545818431008
REQUEST	151		Search	1545818423294	1545818431047	OK	 
REQUEST	140		Search	1545818425697	1545818431060	OK	 
REQUEST	106		Search	1545818425644	1545818431093	OK	 
REQUEST	178		Search	1545818420496	1545818431083	OK	 
REQUEST	48		Search	1545818422060	1545818431098	OK	 
REQUEST	170		Search	1545818425949	1545818431099	OK	 
USER	Users	284	START	1545818431111	1545818431111
REQUEST	92		Search	1545818426129	1545818431112	OK	 
REQUEST	216		Search	1545818424559	1545818431125	OK	 
REQUEST	109		Search	1545818424055	1545818431145	OK	 
USER	Users	285	START	1545818431471	1545818431471
USER	Users	287	START	1545818431471	1545818431471
USER	Users	286	START	1545818431471	1545818431471
REQUEST	136		Search	1545818426006	1545818431471	OK	 
REQUEST	62		Search	1545818425497	1545818431470	OK	 
REQUEST	51		Search	1545818425812	1545818431470	OK	 
REQUEST	70		Search	1545818426097	1545818431472	OK	 
REQUEST	221		Search	1545818424806	1545818431470	OK	 
REQUEST	118		Search	1545818425152	1545818431485	OK	 
REQUEST	171		Search	1545818424582	1545818431471	OK	 
REQUEST	60		Search	1545818425691	1545818431470	OK	 
USER	Users	288	START	1545818431506	1545818431506
REQUEST	84		Search	1545818424747	1545818431473	OK	 
REQUEST	119		Search	1545818423295	1545818431471	OK	 
REQUEST	43		Search	1545818426927	1545818431492	OK	 
REQUEST	99		Search	1545818424565	1545818431480	OK	 
REQUEST	86		Search	1545818423294	1545818431492	OK	 
REQUEST	202		Search	1545818422919	1545818431473	OK	 
REQUEST	204		Search	1545818427949	1545818431508	OK	 
REQUEST	113		Search	1545818425710	1545818431473	OK	 
REQUEST	251		Search	1545818427817	1545818431524	OK	 
REQUEST	26		Search	1545818424565	1545818431562	OK	 
USER	Users	26	END	1545818405307	1545818431574
REQUEST	128		Search	1545818422341	1545818431470	OK	 
REQUEST	158		Search	1545818423901	1545818431479	OK	 
REQUEST	145		Search	1545818425641	1545818431567	OK	 
REQUEST	180		Search	1545818426006	1545818431515	OK	 
REQUEST	209		Search	1545818423608	1545818431590	OK	 
REQUEST	129		Search	1545818424701	1545818431600	OK	 
USER	Users	289	START	1545818431606	1545818431606
REQUEST	102		Search	1545818422755	1545818431545	OK	 
REQUEST	111		Search	1545818422332	1545818430891	OK	 
REQUEST	159		Search	1545818426088	1545818431610	OK	 
REQUEST	101		Search	1545818420729	1545818430867	OK	 
REQUEST	133		Search	1545818425430	1545818431614	OK	 
REQUEST	229		Search	1545818425629	1545818431621	OK	 
REQUEST	37		Search	1545818420925	1545818431622	OK	 
REQUEST	105		Search	1545818420920	1545818430736	OK	 
REQUEST	233		Search	1545818426006	1545818431671	OK	 
USER	Users	290	START	1545818431705	1545818431705
USER	Users	291	START	1545818431810	1545818431810
USER	Users	292	START	1545818431913	1545818431913
USER	Users	293	START	1545818432009	1545818432009
USER	Users	294	START	1545818432106	1545818432106
USER	Users	295	START	1545818432213	1545818432213
REQUEST	27		Search	1545818426132	1545818432259	OK	 
REQUEST	248		Search	1545818427506	1545818432277	OK	 
REQUEST	123		Search	1545818426165	1545818432268	OK	 
REQUEST	115		Search	1545818426903	1545818432279	OK	 
USER	Users	296	START	1545818432306	1545818432306
REQUEST	114		Search	1545818426924	1545818432386	OK	 
REQUEST	226		Search	1545818425317	1545818432435	OK	 
USER	Users	297	START	1545818432425	1545818432425
USER	Users	298	START	1545818432562	1545818432562
REQUEST	176		Search	1545818429033	1545818432425	OK	 
REQUEST	167		Search	1545818425930	1545818432442	OK	 
REQUEST	81		Search	1545818427930	1545818432562	OK	 
REQUEST	238		Search	1545818426512	1545818432562	OK	 
REQUEST	249		Search	1545818427613	1545818432562	OK	 
REQUEST	220		Search	1545818424712	1545818432443	OK	 
REQUEST	214		Search	1545818424120	1545818432562	OK	 
REQUEST	89		Search	1545818425510	1545818432566	OK	 
REQUEST	232		Search	1545818425930	1545818432565	OK	 
REQUEST	172		Search	1545818426123	1545818432567	OK	 
REQUEST	175		Search	1545818425808	1545818432566	OK	 
REQUEST	196		Search	1545818422306	1545818432076	OK	 
REQUEST	236		Search	1545818426306	1545818432570	OK	 
REQUEST	54		Search	1545818426102	1545818432568	OK	 
REQUEST	139		Search	1545818426167	1545818432565	OK	 
REQUEST	79		Search	1545818425796	1545818432571	OK	 
REQUEST	227		Search	1545818425422	1545818432566	OK	 
REQUEST	152		Search	1545818425709	1545818432569	OK	 
REQUEST	146		Search	1545818426143	1545818432567	OK	 
REQUEST	124		Search	1545818427051	1545818432576	OK	 
REQUEST	58		Search	1545818421979	1545818432092	OK	 
USER	Users	299	START	1545818432605	1545818432605
REQUEST	116		Search	1545818423297	1545818432575	OK	 
REQUEST	228		Search	1545818425531	1545818432648	OK	 
USER	Users	300	START	1545818432706	1545818432706
USER	Users	301	START	1545818432805	1545818432805
USER	Users	302	START	1545818432923	1545818432923
USER	Users	303	START	1545818433027	1545818433027
REQUEST	185		Search	1545818427146	1545818433065	OK	 
USER	Users	304	START	1545818433124	1545818433124
REQUEST	243		Search	1545818427008	1545818433156	OK	 
REQUEST	112		Search	1545818427236	1545818433217	OK	 
USER	Users	305	START	1545818433218	1545818433218
REQUEST	134		Search	1545818426925	1545818433221	OK	 
REQUEST	237		Search	1545818426408	1545818433226	OK	 
REQUEST	186		Search	1545818426995	1545818433227	OK	 
REQUEST	224		Search	1545818425117	1545818433231	OK	 
REQUEST	45		Search	1545818426895	1545818433231	OK	 
REQUEST	218		Search	1545818424558	1545818433231	OK	 
REQUEST	93		Search	1545818426903	1545818433244	OK	 
REQUEST	39		Search	1545818429196	1545818433251	OK	 
USER	Users	39	END	1545818406612	1545818433252
REQUEST	122		Search	1545818429095	1545818433248	OK	 
USER	Users	306	START	1545818433324	1545818433324
REQUEST	225		Search	1545818425218	1545818433393	OK	 
REQUEST	149		Search	1545818428731	1545818433399	OK	 
REQUEST	235		Search	1545818426207	1545818433416	OK	 
REQUEST	165		Search	1545818424565	1545818433417	OK	 
USER	Users	307	START	1545818433426	1545818433426
REQUEST	57		Search	1545818427963	1545818433459	OK	 
REQUEST	63		Search	1545818426095	1545818433252	OK	 
REQUEST	239		Search	1545818426613	1545818433475	OK	 
REQUEST	222		Search	1545818425024	1545818433481	OK	 
USER	Users	308	START	1545818433516	1545818433516
REQUEST	182		Search	1545818426087	1545818433244	OK	 
REQUEST	179		Search	1545818426095	1545818433543	OK	 
USER	Users	309	START	1545818433626	1545818433626
REQUEST	56		Search	1545818423294	1545818433184	OK	 
REQUEST	90		Search	1545818428114	1545818433627	OK	 
REQUEST	83		Search	1545818424598	1545818433550	OK	 
REQUEST	132		Search	1545818424760	1545818433385	OK	 
REQUEST	108		Search	1545818423309	1545818433626	OK	 
USER	Users	310	START	1545818433717	1545818433717
USER	Users	311	START	1545818433816	1545818433816
USER	Users	312	START	1545818433925	1545818433925
REQUEST	59		Search	1545818428099	1545818433933	OK	 
REQUEST	258		Search	1545818428509	1545818433955	OK	 
REQUEST	271		Search	1545818429812	1545818433973	OK	 
REQUEST	41		Search	1545818426484	1545818434010	OK	 
USER	Users	41	END	1545818406806	1545818434011
USER	Users	313	START	1545818434017	1545818434017
REQUEST	217		Search	1545818424558	1545818434019	OK	 
REQUEST	240		Search	1545818426719	1545818434031	OK	 
REQUEST	142		Search	1545818429018	1545818434044	OK	 
REQUEST	253		Search	1545818428007	1545818434035	OK	 
REQUEST	190		Search	1545818429007	1545818434054	OK	 
REQUEST	263		Search	1545818429016	1545818434070	OK	 
REQUEST	160		Search	1545818427160	1545818434081	OK	 
REQUEST	173		Search	1545818426113	1545818434085	OK	 
REQUEST	200		Search	1545818428147	1545818434087	OK	 
REQUEST	181		Search	1545818427148	1545818434086	OK	 
REQUEST	242		Search	1545818426909	1545818434098	OK	 
USER	Users	314	START	1545818434121	1545818434121
REQUEST	193		Search	1545818426939	1545818434119	OK	 
USER	Users	315	START	1545818434218	1545818434218
REQUEST	250		Search	1545818427715	1545818434320	OK	 
USER	Users	316	START	1545818434347	1545818434347
REQUEST	47		Search	1545818424150	1545818434263	OK	 
REQUEST	147		Search	1545818426097	1545818434441	OK	 
USER	Users	317	START	1545818434449	1545818434449
REQUEST	96		Search	1545818429044	1545818434516	OK	 
REQUEST	153		Search	1545818428146	1545818434301	OK	 
REQUEST	210		Search	1545818429043	1545818434448	OK	 
USER	Users	318	START	1545818434521	1545818434521
REQUEST	241		Search	1545818426811	1545818434532	OK	 
REQUEST	49		Search	1545818428153	1545818434541	OK	 
REQUEST	207		Search	1545818429102	1545818434588	OK	 
USER	Users	319	START	1545818434617	1545818434617
USER	Users	320	START	1545818434717	1545818434717
USER	Users	321	START	1545818434816	1545818434816
USER	Users	322	START	1545818434917	1545818434917
USER	Users	323	START	1545818435019	1545818435019
REQUEST	67		Search	1545818427940	1545818435074	OK	 
USER	Users	324	START	1545818435119	1545818435119
USER	Users	330	START	1545818435789	1545818435789
USER	Users	326	START	1545818435789	1545818435789
USER	Users	325	START	1545818435789	1545818435789
USER	Users	327	START	1545818435789	1545818435789
USER	Users	329	START	1545818435789	1545818435789
USER	Users	328	START	1545818435789	1545818435789
REQUEST	231		Search	1545818425882	1545818435788	OK	 
REQUEST	36		Search	1545818429160	1545818435788	OK	 
REQUEST	107		Search	1545818427007	1545818435789	OK	 
USER	Users	331	START	1545818435816	1545818435816
REQUEST	89		Search	1545818432568	1545818435789	OK	 
REQUEST	234		Search	1545818426108	1545818435789	OK	 
REQUEST	60		Search	1545818431507	1545818435788	OK	 
REQUEST	138		Search	1545818430027	1545818435833	OK	 
REQUEST	101		Search	1545818431615	1545818435788	OK	 
REQUEST	252		Search	1545818427908	1545818435840	OK	 
REQUEST	163		Search	1545818428854	1545818435789	OK	 
REQUEST	95		Search	1545818429112	1545818435788	OK	 
REQUEST	52		Search	1545818430213	1545818435807	OK	 
REQUEST	140		Search	1545818431066	1545818435846	OK	 
REQUEST	261		Search	1545818428882	1545818435845	OK	 
REQUEST	127		Search	1545818428098	1545818435853	OK	 
REQUEST	201		Search	1545818428149	1545818435830	OK	 
REQUEST	188		Search	1545818429136	1545818435859	OK	 
REQUEST	191		Search	1545818429096	1545818435860	OK	 
REQUEST	168		Search	1545818425642	1545818435115	OK	 
REQUEST	98		Search	1545818425969	1545818435791	OK	 
REQUEST	105		Search	1545818431671	1545818435864	OK	 
REQUEST	162		Search	1545818425967	1545818435874	OK	 
REQUEST	216		Search	1545818431129	1545818435874	OK	 
REQUEST	215		Search	1545818424222	1545818435808	OK	 
REQUEST	150		Search	1545818428933	1545818435122	OK	 
REQUEST	223		Search	1545818425023	1545818435866	OK	 
REQUEST	91		Search	1545818429797	1545818435816	OK	 
REQUEST	111		Search	1545818431609	1545818435886	OK	 
USER	Users	332	START	1545818435906	1545818435906
REQUEST	155		Search	1545818428923	1545818435887	OK	 
REQUEST	214		Search	1545818432568	1545818435884	OK	 
REQUEST	198		Search	1545818426939	1545818435930	OK	 
REQUEST	219		Search	1545818424609	1545818435913	OK	 
REQUEST	70		Search	1545818431486	1545818435937	OK	 
REQUEST	278		Search	1545818430506	1545818435939	OK	 
REQUEST	77		Search	1545818426125	1545818435790	OK	 
REQUEST	189		Search	1545818428953	1545818435959	OK	 
REQUEST	157		Search	1545818430135	1545818435967	OK	 
REQUEST	94		Search	1545818425993	1545818435790	OK	 
REQUEST	125		Search	1545818426097	1545818435968	OK	 
REQUEST	141		Search	1545818427146	1545818435971	OK	 
REQUEST	254		Search	1545818428114	1545818435971	OK	 
REQUEST	174		Search	1545818425971	1545818435973	OK	 
REQUEST	78		Search	1545818428099	1545818435980	OK	 
REQUEST	144		Search	1545818426201	1545818435790	OK	 
USER	Users	333	START	1545818436006	1545818436006
REQUEST	80		Search	1545818429060	1545818435986	OK	 
REQUEST	192		Search	1545818428157	1545818436007	OK	 
REQUEST	128		Search	1545818431576	1545818436008	OK	 
REQUEST	176		Search	1545818432564	1545818436015	OK	 
REQUEST	266		Search	1545818429307	1545818436106	OK	 
USER	Users	334	START	1545818436108	1545818436108
REQUEST	129		Search	1545818431604	1545818436173	OK	 
USER	Users	335	START	1545818436207	1545818436207
USER	Users	336	START	1545818436310	1545818436310
REQUEST	85		Search	1545818425753	1545818436490	OK	 
USER	Users	338	START	1545818436506	1545818436506
REQUEST	195		Search	1545818429034	1545818436491	OK	 
USER	Users	337	START	1545818436490	1545818436490
USER	Users	339	START	1545818436636	1545818436636
REQUEST	236		Search	1545818432576	1545818436514	OK	 
REQUEST	75		Search	1545818429851	1545818436677	OK	 
REQUEST	87		Search	1545818429188	1545818436517	OK	 
REQUEST	267		Search	1545818429408	1545818436681	OK	 
REQUEST	184		Search	1545818427664	1545818436676	OK	 
REQUEST	187		Search	1545818430180	1545818436686	OK	 
REQUEST	245		Search	1545818427208	1545818436507	OK	 
REQUEST	269		Search	1545818429632	1545818436679	OK	 
REQUEST	238		Search	1545818432565	1545818436681	OK	 
REQUEST	137		Search	1545818423294	1545818436637	OK	 
USER	Users	340	START	1545818436708	1545818436708
REQUEST	76		Search	1545818429135	1545818436680	OK	 
USER	Users	341	START	1545818436806	1545818436806
USER	Users	342	START	1545818436916	1545818436916
USER	Users	343	START	1545818437016	1545818437016
USER	Users	344	START	1545818437116	1545818437116
USER	Users	345	START	1545818437230	1545818437230
REQUEST	81		Search	1545818432564	1545818437274	OK	 
USER	Users	346	START	1545818437320	1545818437320
REQUEST	244		Search	1545818427141	1545818437306	OK	 
USER	Users	347	START	1545818437423	1545818437423
USER	Users	348	START	1545818437518	1545818437518
REQUEST	37		Search	1545818431625	1545818437532	OK	 
REQUEST	131		Search	1545818430119	1545818437540	OK	 
REQUEST	135		Search	1545818430216	1545818437534	OK	 
REQUEST	119		Search	1545818431519	1545818437575	OK	 
REQUEST	158		Search	1545818431576	1545818437536	OK	 
REQUEST	233		Search	1545818431675	1545818437590	OK	 
REQUEST	218		Search	1545818433248	1545818437579	OK	 
REQUEST	203		Search	1545818430179	1545818437606	OK	 
REQUEST	102		Search	1545818431608	1545818437609	OK	 
USER	Users	349	START	1545818437626	1545818437626
REQUEST	246		Search	1545818427306	1545818437620	OK	 
REQUEST	66		Search	1545818429860	1545818437730	OK	 
USER	Users	350	START	1545818437762	1545818437762
USER	Users	352	START	1545818437977	1545818437977
USER	Users	351	START	1545818437977	1545818437977
REQUEST	53		Search	1545818430027	1545818437977	OK	 
REQUEST	178		Search	1545818431099	1545818437977	OK	 
REQUEST	154		Search	1545818428941	1545818437978	OK	 
REQUEST	277		Search	1545818430406	1545818437988	OK	 
REQUEST	104		Search	1545818429143	1545818437978	OK	 
REQUEST	126		Search	1545818428151	1545818437977	OK	 
REQUEST	82		Search	1545818428151	1545818437988	OK	 
REQUEST	74		Search	1545818430118	1545818437989	OK	 
REQUEST	249		Search	1545818432566	1545818437980	OK	 
USER	Users	353	START	1545818438005	1545818438005
REQUEST	156		Search	1545818426160	1545818437977	OK	 
REQUEST	118		Search	1545818431492	1545818437976	OK	 
REQUEST	116		Search	1545818432647	1545818437977	OK	 
REQUEST	255		Search	1545818428207	1545818437779	OK	 
REQUEST	286		Search	1545818431476	1545818438003	OK	 
REQUEST	159		Search	1545818431612	1545818438037	OK	 
REQUEST	305		Search	1545818433221	1545818437980	OK	 
REQUEST	61		Search	1545818428974	1545818437977	OK	 
REQUEST	113		Search	1545818431567	1545818438052	OK	 
REQUEST	69		Search	1545818430014	1545818437993	OK	 
REQUEST	99		Search	1545818431528	1545818437978	OK	 
REQUEST	177		Search	1545818429907	1545818438054	OK	 
REQUEST	44		Search	1545818430187	1545818438011	OK	 
REQUEST	209		Search	1545818431600	1545818438061	OK	 
REQUEST	183		Search	1545818429201	1545818437986	OK	 
REQUEST	268		Search	1545818429511	1545818438063	OK	 
REQUEST	199		Search	1545818430215	1545818438066	OK	 
REQUEST	180		Search	1545818431598	1545818438015	OK	 
REQUEST	65		Search	1545818429033	1545818438065	OK	 
REQUEST	275		Search	1545818430207	1545818438062	OK	 
REQUEST	284		Search	1545818431112	1545818438071	OK	 
REQUEST	120		Search	1545818429170	1545818438001	OK	 
