RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818682644	 	3.0.1
REQUEST	189		Search	1545818712552	1545818712603	OK	 
USER	Users	189	END	1545818712232	1545818712604
REQUEST	188		Search	1545818712307	1545818712603	OK	 
REQUEST	187		Search	1545818712457	1545818712613	OK	 
REQUEST	179		Search	1545818711449	1545818712605	OK	 
REQUEST	184		Search	1545818711513	1545818712599	OK	 
USER	Users	192	START	1545818712654	1545818712654
REQUEST	184		Search	1545818712626	1545818712669	OK	 
REQUEST	187		Search	1545818712614	1545818712721	OK	 
USER	Users	187	END	1545818711942	1545818712722
REQUEST	179		Search	1545818712624	1545818712733	OK	 
USER	Users	179	END	1545818710793	1545818712735
REQUEST	184		Search	1545818712671	1545818712738	OK	 
REQUEST	192		Search	1545818712655	1545818712753	OK	 
REQUEST	188		Search	1545818712604	1545818712749	OK	 
USER	Users	193	START	1545818712802	1545818712802
REQUEST	188		Search	1545818712756	1545818712808	OK	 
REQUEST	186		Search	1545818712460	1545818712812	OK	 
REQUEST	191		Search	1545818712515	1545818712813	OK	 
REQUEST	193		Search	1545818712803	1545818712845	OK	 
REQUEST	184		Search	1545818712738	1545818712883	OK	 
REQUEST	191		Search	1545818712816	1545818712885	OK	 
USER	Users	194	START	1545818712943	1545818712943
REQUEST	186		Search	1545818712815	1545818712978	OK	 
REQUEST	190		Search	1545818712561	1545818712968	OK	 
REQUEST	192		Search	1545818712754	1545818713031	OK	 
REQUEST	191		Search	1545818712886	1545818713033	OK	 
USER	Users	195	START	1545818713084	1545818713084
REQUEST	188		Search	1545818712809	1545818713095	OK	 
USER	Users	188	END	1545818712083	1545818713100
REQUEST	184		Search	1545818712885	1545818713106	OK	 
USER	Users	184	END	1545818711513	1545818713107
REQUEST	190		Search	1545818712987	1545818713127	OK	 
REQUEST	161		Search	1545818710298	1545818712936	OK	 
REQUEST	193		Search	1545818712848	1545818713144	OK	 
REQUEST	194		Search	1545818712943	1545818713171	OK	 
REQUEST	194		Search	1545818713180	1545818713194	OK	 
USER	Users	196	START	1545818713233	1545818713233
REQUEST	195		Search	1545818713084	1545818713248	OK	 
REQUEST	192		Search	1545818713033	1545818713261	OK	 
REQUEST	195		Search	1545818713249	1545818713269	OK	 
REQUEST	196		Search	1545818713233	1545818713296	OK	 
REQUEST	190		Search	1545818713128	1545818713290	OK	 
USER	Users	190	END	1545818712373	1545818713298
REQUEST	186		Search	1545818712984	1545818713326	OK	 
USER	Users	186	END	1545818711803	1545818713327
REQUEST	193		Search	1545818713145	1545818713370	OK	 
USER	Users	197	START	1545818713373	1545818713373
REQUEST	161		Search	1545818713144	1545818713377	OK	 
USER	Users	161	END	1545818708222	1545818713385
REQUEST	193		Search	1545818713371	1545818713430	OK	 
REQUEST	192		Search	1545818713270	1545818713451	OK	 
REQUEST	194		Search	1545818713195	1545818713460	OK	 
REQUEST	192		Search	1545818713453	1545818713482	OK	 
USER	Users	192	END	1545818712654	1545818713483
REQUEST	193		Search	1545818713431	1545818713485	OK	 
USER	Users	193	END	1545818712802	1545818713487
REQUEST	195		Search	1545818713272	1545818713487	OK	 
REQUEST	183		Search	1545818712387	1545818713482	OK	 
USER	Users	198	START	1545818713512	1545818713512
REQUEST	196		Search	1545818713298	1545818713524	OK	 
REQUEST	194		Search	1545818713463	1545818713549	OK	 
REQUEST	195		Search	1545818713489	1545818713604	OK	 
REQUEST	183		Search	1545818713511	1545818713613	OK	 
USER	Users	183	END	1545818711375	1545818713618
REQUEST	194		Search	1545818713550	1545818713629	OK	 
USER	Users	194	END	1545818712943	1545818713630
REQUEST	195		Search	1545818713606	1545818713637	OK	 
USER	Users	195	END	1545818713084	1545818713639
REQUEST	198		Search	1545818713513	1545818713647	OK	 
USER	Users	199	START	1545818713652	1545818713652
REQUEST	197		Search	1545818713374	1545818713713	OK	 
REQUEST	197		Search	1545818713716	1545818713733	OK	 
REQUEST	196		Search	1545818713533	1545818713765	OK	 
REQUEST	199		Search	1545818713653	1545818713785	OK	 
USER	Users	200	START	1545818713793	1545818713793
REQUEST	191		Search	1545818713037	1545818713781	OK	 
REQUEST	199		Search	1545818713792	1545818713817	OK	 
REQUEST	182		Search	1545818711223	1545818713737	OK	 
REQUEST	198		Search	1545818713649	1545818713845	OK	 
REQUEST	197		Search	1545818713735	1545818713911	OK	 
REQUEST	191		Search	1545818713815	1545818713929	OK	 
USER	Users	191	END	1545818712514	1545818713931
REQUEST	198		Search	1545818713851	1545818713926	OK	 
REQUEST	182		Search	1545818713845	1545818713931	OK	 
USER	Users	201	START	1545818713944	1545818713944
REQUEST	201		Search	1545818713945	1545818713958	OK	 
REQUEST	199		Search	1545818713818	1545818713960	OK	 
REQUEST	198		Search	1545818713932	1545818713977	OK	 
REQUEST	200		Search	1545818713793	1545818713989	OK	 
REQUEST	198		Search	1545818713978	1545818713989	OK	 
USER	Users	198	END	1545818713512	1545818713990
REQUEST	201		Search	1545818713959	1545818714001	OK	 
REQUEST	197		Search	1545818713914	1545818714002	OK	 
REQUEST	200		Search	1545818713989	1545818714028	OK	 
REQUEST	201		Search	1545818714002	1545818714033	OK	 
REQUEST	199		Search	1545818713961	1545818714040	OK	 
REQUEST	197		Search	1545818714003	1545818714054	OK	 
USER	Users	197	END	1545818713373	1545818714055
REQUEST	200		Search	1545818714030	1545818714077	OK	 
USER	Users	202	START	1545818714082	1545818714082
REQUEST	196		Search	1545818713782	1545818714084	OK	 
REQUEST	202		Search	1545818714083	1545818714103	OK	 
REQUEST	199		Search	1545818714041	1545818714109	OK	 
USER	Users	199	END	1545818713652	1545818714110
REQUEST	182		Search	1545818713934	1545818714128	OK	 
REQUEST	200		Search	1545818714080	1545818714134	OK	 
REQUEST	196		Search	1545818714087	1545818714134	OK	 
USER	Users	196	END	1545818713233	1545818714136
REQUEST	200		Search	1545818714136	1545818714195	OK	 
USER	Users	200	END	1545818713793	1545818714196
REQUEST	202		Search	1545818714104	1545818714199	OK	 
REQUEST	182		Search	1545818714131	1545818714218	OK	 
USER	Users	203	START	1545818714223	1545818714223
REQUEST	203		Search	1545818714224	1545818714275	OK	 
REQUEST	182		Search	1545818714222	1545818714279	OK	 
REQUEST	202		Search	1545818714202	1545818714281	OK	 
USER	Users	182	END	1545818711222	1545818714282
REQUEST	203		Search	1545818714278	1545818714296	OK	 
REQUEST	202		Search	1545818714282	1545818714334	OK	 
REQUEST	201		Search	1545818714034	1545818714339	OK	 
REQUEST	203		Search	1545818714296	1545818714354	OK	 
USER	Users	204	START	1545818714372	1545818714372
REQUEST	202		Search	1545818714335	1545818714392	OK	 
USER	Users	202	END	1545818714082	1545818714394
REQUEST	203		Search	1545818714356	1545818714398	OK	 
REQUEST	204		Search	1545818714373	1545818714404	OK	 
REQUEST	201		Search	1545818714351	1545818714420	OK	 
USER	Users	201	END	1545818713944	1545818714427
REQUEST	203		Search	1545818714399	1545818714469	OK	 
USER	Users	203	END	1545818714223	1545818714473
REQUEST	204		Search	1545818714405	1545818714475	OK	 
USER	Users	205	START	1545818714513	1545818714513
REQUEST	205		Search	1545818714513	1545818714578	OK	 
REQUEST	205		Search	1545818714581	1545818714618	OK	 
REQUEST	205		Search	1545818714619	1545818714652	OK	 
USER	Users	206	START	1545818714652	1545818714652
REQUEST	204		Search	1545818714478	1545818714649	OK	 
REQUEST	206		Search	1545818714653	1545818714759	OK	 
REQUEST	205		Search	1545818714652	1545818714756	OK	 
REQUEST	206		Search	1545818714761	1545818714797	OK	 
USER	Users	207	START	1545818714803	1545818714803
REQUEST	205		Search	1545818714763	1545818714802	OK	 
USER	Users	205	END	1545818714513	1545818714805
REQUEST	204		Search	1545818714673	1545818714803	OK	 
REQUEST	207		Search	1545818714803	1545818714844	OK	 
REQUEST	207		Search	1545818714845	1545818714859	OK	 
REQUEST	206		Search	1545818714799	1545818714876	OK	 
REQUEST	204		Search	1545818714808	1545818714876	OK	 
USER	Users	204	END	1545818714372	1545818714879
REQUEST	207		Search	1545818714860	1545818714885	OK	 
REQUEST	206		Search	1545818714878	1545818714919	OK	 
REQUEST	207		Search	1545818714886	1545818714937	OK	 
USER	Users	208	START	1545818714942	1545818714942
REQUEST	206		Search	1545818714928	1545818714971	OK	 
USER	Users	206	END	1545818714652	1545818714972
REQUEST	208		Search	1545818714943	1545818714973	OK	 
REQUEST	208		Search	1545818714973	1545818715032	OK	 
REQUEST	208		Search	1545818715037	1545818715067	OK	 
REQUEST	207		Search	1545818714938	1545818715053	OK	 
USER	Users	207	END	1545818714803	1545818715073
USER	Users	209	START	1545818715084	1545818715084
REQUEST	208		Search	1545818715068	1545818715100	OK	 
REQUEST	208		Search	1545818715101	1545818715123	OK	 
USER	Users	208	END	1545818714942	1545818715125
REQUEST	209		Search	1545818715085	1545818715145	OK	 
REQUEST	209		Search	1545818715146	1545818715194	OK	 
USER	Users	210	START	1545818715225	1545818715225
REQUEST	210		Search	1545818715225	1545818715267	OK	 
REQUEST	210		Search	1545818715268	1545818715300	OK	 
REQUEST	210		Search	1545818715301	1545818715331	OK	 
REQUEST	210		Search	1545818715333	1545818715345	OK	 
USER	Users	211	START	1545818715373	1545818715373
REQUEST	211		Search	1545818715373	1545818715389	OK	 
REQUEST	209		Search	1545818715196	1545818715368	OK	 
REQUEST	210		Search	1545818715346	1545818715399	OK	 
USER	Users	210	END	1545818715225	1545818715401
REQUEST	211		Search	1545818715390	1545818715410	OK	 
REQUEST	209		Search	1545818715400	1545818715430	OK	 
REQUEST	211		Search	1545818715411	1545818715438	OK	 
REQUEST	211		Search	1545818715438	1545818715472	OK	 
REQUEST	209		Search	1545818715431	1545818715473	OK	 
USER	Users	209	END	1545818715084	1545818715474
REQUEST	211		Search	1545818715473	1545818715485	OK	 
USER	Users	211	END	1545818715373	1545818715486
USER	Users	212	START	1545818715515	1545818715515
REQUEST	212		Search	1545818715515	1545818715548	OK	 
REQUEST	212		Search	1545818715550	1545818715575	OK	 
REQUEST	212		Search	1545818715576	1545818715611	OK	 
REQUEST	212		Search	1545818715613	1545818715638	OK	 
USER	Users	213	START	1545818715654	1545818715654
REQUEST	213		Search	1545818715655	1545818715676	OK	 
REQUEST	212		Search	1545818715640	1545818715686	OK	 
USER	Users	212	END	1545818715515	1545818715691
REQUEST	213		Search	1545818715677	1545818715701	OK	 
REQUEST	213		Search	1545818715702	1545818715791	OK	 
USER	Users	214	START	1545818715802	1545818715802
REQUEST	213		Search	1545818715791	1545818715831	OK	 
REQUEST	214		Search	1545818715803	1545818715838	OK	 
REQUEST	214		Search	1545818715843	1545818715870	OK	 
REQUEST	214		Search	1545818715871	1545818715891	OK	 
REQUEST	213		Search	1545818715836	1545818715910	OK	 
USER	Users	213	END	1545818715654	1545818715923
REQUEST	214		Search	1545818715892	1545818715936	OK	 
USER	Users	215	START	1545818715942	1545818715942
REQUEST	214		Search	1545818715938	1545818715976	OK	 
USER	Users	214	END	1545818715802	1545818715977
REQUEST	215		Search	1545818715943	1545818715977	OK	 
REQUEST	215		Search	1545818715980	1545818716014	OK	 
REQUEST	215		Search	1545818716015	1545818716045	OK	 
USER	Users	216	START	1545818716083	1545818716083
REQUEST	216		Search	1545818716083	1545818716104	OK	 
REQUEST	215		Search	1545818716048	1545818716136	OK	 
REQUEST	216		Search	1545818716105	1545818716161	OK	 
REQUEST	215		Search	1545818716138	1545818716192	OK	 
USER	Users	215	END	1545818715942	1545818716194
REQUEST	216		Search	1545818716162	1545818716196	OK	 
REQUEST	216		Search	1545818716198	1545818716227	OK	 
USER	Users	217	START	1545818716234	1545818716234
REQUEST	217		Search	1545818716234	1545818716263	OK	 
REQUEST	216		Search	1545818716228	1545818716265	OK	 
USER	Users	216	END	1545818716083	1545818716266
REQUEST	217		Search	1545818716265	1545818716306	OK	 
USER	Users	218	START	1545818716372	1545818716372
REQUEST	217		Search	1545818716307	1545818716374	OK	 
REQUEST	218		Search	1545818716373	1545818716437	OK	 
REQUEST	217		Search	1545818716381	1545818716471	OK	 
REQUEST	218		Search	1545818716439	1545818716486	OK	 
USER	Users	219	START	1545818716512	1545818716512
REQUEST	217		Search	1545818716474	1545818716529	OK	 
USER	Users	217	END	1545818716234	1545818716532
REQUEST	218		Search	1545818716490	1545818716548	OK	 
REQUEST	219		Search	1545818716513	1545818716563	OK	 
REQUEST	218		Search	1545818716549	1545818716583	OK	 
REQUEST	219		Search	1545818716565	1545818716603	OK	 
REQUEST	218		Search	1545818716585	1545818716630	OK	 
USER	Users	218	END	1545818716372	1545818716632
REQUEST	219		Search	1545818716605	1545818716639	OK	 
USER	Users	220	START	1545818716652	1545818716652
REQUEST	220		Search	1545818716653	1545818716685	OK	 
REQUEST	219		Search	1545818716640	1545818716688	OK	 
REQUEST	220		Search	1545818716688	1545818716730	OK	 
REQUEST	219		Search	1545818716689	1545818716752	OK	 
USER	Users	219	END	1545818716512	1545818716753
REQUEST	220		Search	1545818716731	1545818716789	OK	 
USER	Users	221	START	1545818716803	1545818716803
REQUEST	220		Search	1545818716792	1545818716808	OK	 
REQUEST	220		Search	1545818716809	1545818716840	OK	 
USER	Users	220	END	1545818716652	1545818716844
REQUEST	221		Search	1545818716803	1545818716864	OK	 
REQUEST	221		Search	1545818716868	1545818716914	OK	 
USER	Users	222	START	1545818716944	1545818716944
REQUEST	221		Search	1545818716915	1545818716984	OK	 
REQUEST	222		Search	1545818716945	1545818717004	OK	 
REQUEST	222		Search	1545818717005	1545818717033	OK	 
REQUEST	221		Search	1545818716985	1545818717041	OK	 
REQUEST	222		Search	1545818717034	1545818717076	OK	 
USER	Users	223	START	1545818717082	1545818717082
REQUEST	221		Search	1545818717044	1545818717083	OK	 
USER	Users	221	END	1545818716803	1545818717088
REQUEST	223		Search	1545818717082	1545818717120	OK	 
REQUEST	222		Search	1545818717078	1545818717129	OK	 
REQUEST	223		Search	1545818717123	1545818717149	OK	 
REQUEST	223		Search	1545818717157	1545818717194	OK	 
REQUEST	222		Search	1545818717131	1545818717213	OK	 
USER	Users	222	END	1545818716944	1545818717222
REQUEST	223		Search	1545818717195	1545818717229	OK	 
USER	Users	224	START	1545818717233	1545818717233
REQUEST	223		Search	1545818717231	1545818717265	OK	 
USER	Users	223	END	1545818717082	1545818717267
REQUEST	224		Search	1545818717233	1545818717276	OK	 
REQUEST	224		Search	1545818717277	1545818717310	OK	 
REQUEST	224		Search	1545818717312	1545818717345	OK	 
USER	Users	225	START	1545818717372	1545818717372
REQUEST	224		Search	1545818717346	1545818717375	OK	 
REQUEST	224		Search	1545818717377	1545818717409	OK	 
USER	Users	224	END	1545818717233	1545818717410
REQUEST	225		Search	1545818717373	1545818717420	OK	 
REQUEST	225		Search	1545818717421	1545818717432	OK	 
REQUEST	225		Search	1545818717433	1545818717460	OK	 
USER	Users	226	START	1545818717512	1545818717512
REQUEST	226		Search	1545818717513	1545818717539	OK	 
REQUEST	225		Search	1545818717461	1545818717543	OK	 
REQUEST	225		Search	1545818717553	1545818717578	OK	 
USER	Users	225	END	1545818717372	1545818717579
REQUEST	226		Search	1545818717540	1545818717611	OK	 
REQUEST	226		Search	1545818717613	1545818717637	OK	 
USER	Users	227	START	1545818717652	1545818717652
REQUEST	227		Search	1545818717652	1545818717693	OK	 
REQUEST	227		Search	1545818717696	1545818717749	OK	 
REQUEST	227		Search	1545818717753	1545818717782	OK	 
USER	Users	228	START	1545818717792	1545818717792
REQUEST	228		Search	1545818717792	1545818717812	OK	 
REQUEST	227		Search	1545818717783	1545818717827	OK	 
REQUEST	228		Search	1545818717815	1545818717835	OK	 
REQUEST	228		Search	1545818717836	1545818717860	OK	 
REQUEST	227		Search	1545818717831	1545818717864	OK	 
USER	Users	227	END	1545818717652	1545818717865
REQUEST	226		Search	1545818717637	1545818717852	OK	 
USER	Users	229	START	1545818717942	1545818717942
REQUEST	228		Search	1545818717862	1545818717970	OK	 
REQUEST	229		Search	1545818717942	1545818718001	OK	 
REQUEST	226		Search	1545818717928	1545818717998	OK	 
USER	Users	226	END	1545818717512	1545818718020
REQUEST	229		Search	1545818718002	1545818718026	OK	 
REQUEST	228		Search	1545818717974	1545818718051	OK	 
USER	Users	228	END	1545818717792	1545818718052
REQUEST	229		Search	1545818718027	1545818718070	OK	 
USER	Users	230	START	1545818718083	1545818718083
REQUEST	229		Search	1545818718072	1545818718089	OK	 
REQUEST	230		Search	1545818718083	1545818718126	OK	 
REQUEST	229		Search	1545818718090	1545818718159	OK	 
USER	Users	229	END	1545818717942	1545818718171
REQUEST	230		Search	1545818718127	1545818718168	OK	 
REQUEST	230		Search	1545818718172	1545818718216	OK	 
USER	Users	231	START	1545818718223	1545818718223
REQUEST	230		Search	1545818718217	1545818718235	OK	 
REQUEST	231		Search	1545818718223	1545818718269	OK	 
REQUEST	231		Search	1545818718271	1545818718292	OK	 
REQUEST	230		Search	1545818718236	1545818718315	OK	 
USER	Users	230	END	1545818718083	1545818718331
REQUEST	231		Search	1545818718292	1545818718337	OK	 
USER	Users	232	START	1545818718373	1545818718373
REQUEST	232		Search	1545818718373	1545818718399	OK	 
REQUEST	231		Search	1545818718339	1545818718398	OK	 
REQUEST	232		Search	1545818718399	1545818718445	OK	 
REQUEST	231		Search	1545818718404	1545818718462	OK	 
USER	Users	231	END	1545818718223	1545818718463
REQUEST	232		Search	1545818718445	1545818718464	OK	 
REQUEST	232		Search	1545818718465	1545818718499	OK	 
USER	Users	233	START	1545818718513	1545818718513
REQUEST	232		Search	1545818718500	1545818718544	OK	 
USER	Users	232	END	1545818718373	1545818718550
REQUEST	233		Search	1545818718513	1545818718546	OK	 
REQUEST	233		Search	1545818718551	1545818718579	OK	 
REQUEST	233		Search	1545818718579	1545818718607	OK	 
REQUEST	233		Search	1545818718608	1545818718645	OK	 
USER	Users	234	START	1545818718653	1545818718653
REQUEST	233		Search	1545818718646	1545818718669	OK	 
USER	Users	233	END	1545818718513	1545818718672
REQUEST	234		Search	1545818718654	1545818718681	OK	 
REQUEST	234		Search	1545818718681	1545818718701	OK	 
REQUEST	234		Search	1545818718702	1545818718723	OK	 
REQUEST	234		Search	1545818718725	1545818718767	OK	 
REQUEST	234		Search	1545818718768	1545818718792	OK	 
USER	Users	234	END	1545818718653	1545818718793
USER	Users	235	START	1545818718804	1545818718804
REQUEST	235		Search	1545818718805	1545818718828	OK	 
REQUEST	235		Search	1545818718828	1545818718859	OK	 
REQUEST	235		Search	1545818718859	1545818718881	OK	 
REQUEST	235		Search	1545818718881	1545818718914	OK	 
USER	Users	236	START	1545818718943	1545818718943
REQUEST	235		Search	1545818718915	1545818718943	OK	 
USER	Users	235	END	1545818718804	1545818718944
REQUEST	236		Search	1545818718943	1545818718981	OK	 
REQUEST	236		Search	1545818718982	1545818719034	OK	 
REQUEST	236		Search	1545818719035	1545818719059	OK	 
REQUEST	236		Search	1545818719061	1545818719083	OK	 
USER	Users	237	START	1545818719085	1545818719085
REQUEST	236		Search	1545818719084	1545818719100	OK	 
USER	Users	236	END	1545818718943	1545818719101
REQUEST	237		Search	1545818719085	1545818719121	OK	 
REQUEST	237		Search	1545818719122	1545818719136	OK	 
REQUEST	237		Search	1545818719137	1545818719147	OK	 
REQUEST	237		Search	1545818719147	1545818719178	OK	 
REQUEST	237		Search	1545818719179	1545818719202	OK	 
USER	Users	237	END	1545818719085	1545818719203
USER	Users	238	START	1545818719224	1545818719224
REQUEST	238		Search	1545818719224	1545818719247	OK	 
REQUEST	238		Search	1545818719249	1545818719294	OK	 
REQUEST	238		Search	1545818719296	1545818719337	OK	 
REQUEST	238		Search	1545818719338	1545818719356	OK	 
USER	Users	239	START	1545818719374	1545818719374
REQUEST	238		Search	1545818719359	1545818719376	OK	 
USER	Users	238	END	1545818719224	1545818719377
REQUEST	239		Search	1545818719374	1545818719397	OK	 
REQUEST	239		Search	1545818719399	1545818719410	OK	 
REQUEST	239		Search	1545818719410	1545818719422	OK	 
REQUEST	239		Search	1545818719423	1545818719451	OK	 
REQUEST	239		Search	1545818719452	1545818719486	OK	 
USER	Users	239	END	1545818719374	1545818719486
USER	Users	240	START	1545818719514	1545818719514
REQUEST	240		Search	1545818719515	1545818719563	OK	 
REQUEST	240		Search	1545818719573	1545818719600	OK	 
REQUEST	240		Search	1545818719601	1545818719644	OK	 
USER	Users	241	START	1545818719652	1545818719652
REQUEST	240		Search	1545818719645	1545818719668	OK	 
REQUEST	240		Search	1545818719670	1545818719706	OK	 
USER	Users	240	END	1545818719514	1545818719707
REQUEST	241		Search	1545818719653	1545818719710	OK	 
REQUEST	241		Search	1545818719715	1545818719732	OK	 
USER	Users	242	START	1545818719794	1545818719794
REQUEST	241		Search	1545818719732	1545818719790	OK	 
REQUEST	241		Search	1545818719802	1545818719833	OK	 
REQUEST	241		Search	1545818719834	1545818719848	OK	 
USER	Users	241	END	1545818719652	1545818719850
REQUEST	242		Search	1545818719794	1545818719862	OK	 
REQUEST	242		Search	1545818719871	1545818719924	OK	 
REQUEST	242		Search	1545818719927	1545818719936	OK	 
USER	Users	243	START	1545818719942	1545818719942
REQUEST	242		Search	1545818719937	1545818719967	OK	 
REQUEST	243		Search	1545818719943	1545818719992	OK	 
REQUEST	242		Search	1545818719970	1545818719995	OK	 
USER	Users	242	END	1545818719794	1545818719995
REQUEST	243		Search	1545818719994	1545818720022	OK	 
REQUEST	243		Search	1545818720023	1545818720053	OK	 
REQUEST	243		Search	1545818720055	1545818720076	OK	 
USER	Users	244	START	1545818720084	1545818720084
REQUEST	244		Search	1545818720085	1545818720098	OK	 
REQUEST	243		Search	1545818720078	1545818720120	OK	 
USER	Users	243	END	1545818719942	1545818720121
REQUEST	244		Search	1545818720099	1545818720153	OK	 
REQUEST	244		Search	1545818720154	1545818720173	OK	 
REQUEST	244		Search	1545818720174	1545818720206	OK	 
USER	Users	245	START	1545818720223	1545818720223
REQUEST	244		Search	1545818720206	1545818720236	OK	 
USER	Users	244	END	1545818720084	1545818720238
REQUEST	245		Search	1545818720224	1545818720253	OK	 
REQUEST	245		Search	1545818720254	1545818720277	OK	 
REQUEST	245		Search	1545818720278	1545818720301	OK	 
REQUEST	245		Search	1545818720302	1545818720326	OK	 
USER	Users	246	START	1545818720372	1545818720372
REQUEST	245		Search	1545818720331	1545818720373	OK	 
USER	Users	245	END	1545818720223	1545818720376
REQUEST	246		Search	1545818720372	1545818720420	OK	 
REQUEST	246		Search	1545818720423	1545818720457	OK	 
REQUEST	246		Search	1545818720460	1545818720482	OK	 
REQUEST	246		Search	1545818720482	1545818720503	OK	 
USER	Users	247	START	1545818720514	1545818720514
REQUEST	246		Search	1545818720505	1545818720535	OK	 
USER	Users	246	END	1545818720372	1545818720538
REQUEST	247		Search	1545818720515	1545818720547	OK	 
REQUEST	247		Search	1545818720549	1545818720570	OK	 
REQUEST	247		Search	1545818720571	1545818720592	OK	 
REQUEST	247		Search	1545818720592	1545818720634	OK	 
REQUEST	247		Search	1545818720639	1545818720651	OK	 
USER	Users	247	END	1545818720514	1545818720652
USER	Users	248	START	1545818720652	1545818720652
REQUEST	248		Search	1545818720653	1545818720663	OK	 
REQUEST	248		Search	1545818720664	1545818720722	OK	 
REQUEST	248		Search	1545818720726	1545818720745	OK	 
REQUEST	248		Search	1545818720746	1545818720774	OK	 
USER	Users	249	START	1545818720793	1545818720793
REQUEST	248		Search	1545818720775	1545818720801	OK	 
USER	Users	248	END	1545818720652	1545818720802
REQUEST	249		Search	1545818720794	1545818720820	OK	 
REQUEST	249		Search	1545818720821	1545818720854	OK	 
REQUEST	249		Search	1545818720856	1545818720900	OK	 
REQUEST	249		Search	1545818720904	1545818720924	OK	 
REQUEST	249		Search	1545818720925	1545818720941	OK	 
USER	Users	249	END	1545818720793	1545818720942
USER	Users	250	START	1545818720942	1545818720942
REQUEST	250		Search	1545818720943	1545818720956	OK	 
REQUEST	250		Search	1545818720957	1545818720985	OK	 
REQUEST	250		Search	1545818720987	1545818721009	OK	 
REQUEST	250		Search	1545818721010	1545818721026	OK	 
REQUEST	250		Search	1545818721028	1545818721047	OK	 
USER	Users	250	END	1545818720942	1545818721048
USER	Users	251	START	1545818721085	1545818721085
REQUEST	251		Search	1545818721085	1545818721121	OK	 
REQUEST	251		Search	1545818721126	1545818721149	OK	 
REQUEST	251		Search	1545818721150	1545818721175	OK	 
USER	Users	252	START	1545818721225	1545818721225
REQUEST	252		Search	1545818721225	1545818721250	OK	 
REQUEST	251		Search	1545818721175	1545818721253	OK	 
REQUEST	252		Search	1545818721251	1545818721274	OK	 
REQUEST	251		Search	1545818721254	1545818721302	OK	 
USER	Users	251	END	1545818721085	1545818721303
REQUEST	252		Search	1545818721276	1545818721339	OK	 
REQUEST	252		Search	1545818721340	1545818721358	OK	 
USER	Users	253	START	1545818721372	1545818721372
REQUEST	252		Search	1545818721359	1545818721376	OK	 
USER	Users	252	END	1545818721225	1545818721379
REQUEST	253		Search	1545818721373	1545818721386	OK	 
REQUEST	253		Search	1545818721387	1545818721404	OK	 
REQUEST	253		Search	1545818721405	1545818721429	OK	 
REQUEST	253		Search	1545818721430	1545818721466	OK	 
REQUEST	253		Search	1545818721470	1545818721489	OK	 
USER	Users	253	END	1545818721372	1545818721490
USER	Users	254	START	1545818721514	1545818721514
REQUEST	254		Search	1545818721520	1545818721544	OK	 
REQUEST	254		Search	1545818721544	1545818721576	OK	 
REQUEST	254		Search	1545818721581	1545818721609	OK	 
REQUEST	254		Search	1545818721613	1545818721631	OK	 
USER	Users	255	START	1545818721652	1545818721652
REQUEST	254		Search	1545818721632	1545818721661	OK	 
USER	Users	254	END	1545818721514	1545818721663
REQUEST	255		Search	1545818721653	1545818721693	OK	 
REQUEST	255		Search	1545818721695	1545818721720	OK	 
REQUEST	255		Search	1545818721721	1545818721742	OK	 
REQUEST	255		Search	1545818721742	1545818721752	OK	 
REQUEST	255		Search	1545818721753	1545818721767	OK	 
USER	Users	255	END	1545818721652	1545818721767
USER	Users	256	START	1545818721794	1545818721794
REQUEST	256		Search	1545818721795	1545818721826	OK	 
REQUEST	256		Search	1545818721828	1545818721852	OK	 
REQUEST	256		Search	1545818721854	1545818721917	OK	 
USER	Users	257	START	1545818721943	1545818721943
REQUEST	256		Search	1545818721917	1545818721960	OK	 
REQUEST	257		Search	1545818721944	1545818721992	OK	 
REQUEST	256		Search	1545818721966	1545818721993	OK	 
USER	Users	256	END	1545818721794	1545818721995
REQUEST	257		Search	1545818721993	1545818722018	OK	 
REQUEST	257		Search	1545818722020	1545818722064	OK	 
USER	Users	258	START	1545818722082	1545818722082
REQUEST	257		Search	1545818722066	1545818722087	OK	 
REQUEST	258		Search	1545818722083	1545818722128	OK	 
REQUEST	257		Search	1545818722088	1545818722136	OK	 
USER	Users	257	END	1545818721943	1545818722138
REQUEST	258		Search	1545818722128	1545818722150	OK	 
REQUEST	258		Search	1545818722151	1545818722172	OK	 
REQUEST	258		Search	1545818722173	1545818722189	OK	 
USER	Users	259	START	1545818722223	1545818722223
REQUEST	258		Search	1545818722191	1545818722231	OK	 
USER	Users	258	END	1545818722082	1545818722234
REQUEST	259		Search	1545818722223	1545818722247	OK	 
REQUEST	259		Search	1545818722248	1545818722271	OK	 
REQUEST	259		Search	1545818722274	1545818722303	OK	 
REQUEST	259		Search	1545818722304	1545818722334	OK	 
REQUEST	259		Search	1545818722336	1545818722356	OK	 
USER	Users	259	END	1545818722223	1545818722356
USER	Users	260	START	1545818722372	1545818722372
REQUEST	260		Search	1545818722373	1545818722400	OK	 
REQUEST	260		Search	1545818722400	1545818722424	OK	 
REQUEST	260		Search	1545818722425	1545818722468	OK	 
USER	Users	261	START	1545818722513	1545818722513
REQUEST	261		Search	1545818722513	1545818722526	OK	 
REQUEST	261		Search	1545818722527	1545818722547	OK	 
REQUEST	261		Search	1545818722548	1545818722579	OK	 
REQUEST	261		Search	1545818722580	1545818722601	OK	 
