RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818512781	 	3.0.1
REQUEST	228		Search	1545818547984	1545818548001	OK	 
REQUEST	227		Search	1545818547989	1545818548018	OK	 
USER	Users	227	END	1545818547822	1545818548019
REQUEST	228		Search	1545818548002	1545818548022	OK	 
REQUEST	228		Search	1545818548024	1545818548056	OK	 
USER	Users	229	START	1545818548128	1545818548128
REQUEST	226		Search	1545818547820	1545818548041	OK	 
REQUEST	229		Search	1545818548129	1545818548205	OK	 
REQUEST	228		Search	1545818548060	1545818548204	OK	 
USER	Users	228	END	1545818547962	1545818548223
REQUEST	229		Search	1545818548205	1545818548239	OK	 
REQUEST	226		Search	1545818548186	1545818548239	OK	 
USER	Users	226	END	1545818547682	1545818548240
USER	Users	230	START	1545818548252	1545818548252
REQUEST	230		Search	1545818548252	1545818548279	OK	 
REQUEST	229		Search	1545818548240	1545818548283	OK	 
USER	Users	231	START	1545818548392	1545818548392
REQUEST	230		Search	1545818548279	1545818548415	OK	 
REQUEST	231		Search	1545818548392	1545818548451	OK	 
REQUEST	229		Search	1545818548285	1545818548448	OK	 
REQUEST	231		Search	1545818548457	1545818548484	OK	 
REQUEST	230		Search	1545818548416	1545818548491	OK	 
REQUEST	229		Search	1545818548464	1545818548520	OK	 
USER	Users	229	END	1545818548128	1545818548522
REQUEST	230		Search	1545818548493	1545818548533	OK	 
USER	Users	232	START	1545818548543	1545818548543
REQUEST	230		Search	1545818548533	1545818548584	OK	 
USER	Users	230	END	1545818548252	1545818548587
REQUEST	231		Search	1545818548485	1545818548582	OK	 
REQUEST	232		Search	1545818548543	1545818548601	OK	 
REQUEST	231		Search	1545818548598	1545818548636	OK	 
REQUEST	232		Search	1545818548609	1545818548636	OK	 
REQUEST	232		Search	1545818548637	1545818548664	OK	 
REQUEST	231		Search	1545818548637	1545818548679	OK	 
USER	Users	231	END	1545818548392	1545818548680
USER	Users	233	START	1545818548682	1545818548682
REQUEST	232		Search	1545818548665	1545818548723	OK	 
REQUEST	233		Search	1545818548682	1545818548744	OK	 
REQUEST	232		Search	1545818548725	1545818548770	OK	 
USER	Users	232	END	1545818548543	1545818548775
REQUEST	233		Search	1545818548752	1545818548785	OK	 
REQUEST	233		Search	1545818548786	1545818548818	OK	 
USER	Users	234	START	1545818548822	1545818548822
REQUEST	234		Search	1545818548822	1545818548859	OK	 
REQUEST	233		Search	1545818548819	1545818548874	OK	 
REQUEST	234		Search	1545818548861	1545818548894	OK	 
REQUEST	233		Search	1545818548876	1545818548912	OK	 
USER	Users	233	END	1545818548682	1545818548914
REQUEST	234		Search	1545818548895	1545818548921	OK	 
USER	Users	235	START	1545818548961	1545818548961
REQUEST	234		Search	1545818548923	1545818548976	OK	 
REQUEST	234		Search	1545818548977	1545818549005	OK	 
USER	Users	234	END	1545818548822	1545818549006
REQUEST	235		Search	1545818548962	1545818549006	OK	 
REQUEST	235		Search	1545818549006	1545818549046	OK	 
REQUEST	235		Search	1545818549046	1545818549085	OK	 
USER	Users	236	START	1545818549113	1545818549113
REQUEST	235		Search	1545818549085	1545818549118	OK	 
REQUEST	236		Search	1545818549113	1545818549164	OK	 
REQUEST	235		Search	1545818549119	1545818549198	OK	 
USER	Users	235	END	1545818548961	1545818549200
REQUEST	236		Search	1545818549165	1545818549204	OK	 
REQUEST	236		Search	1545818549204	1545818549244	OK	 
USER	Users	237	START	1545818549252	1545818549252
REQUEST	236		Search	1545818549246	1545818549277	OK	 
REQUEST	237		Search	1545818549252	1545818549281	OK	 
REQUEST	237		Search	1545818549283	1545818549318	OK	 
REQUEST	237		Search	1545818549319	1545818549338	OK	 
REQUEST	236		Search	1545818549279	1545818549342	OK	 
USER	Users	236	END	1545818549113	1545818549342
REQUEST	237		Search	1545818549338	1545818549376	OK	 
USER	Users	238	START	1545818549392	1545818549392
REQUEST	237		Search	1545818549378	1545818549411	OK	 
USER	Users	237	END	1545818549252	1545818549412
REQUEST	238		Search	1545818549394	1545818549417	OK	 
USER	Users	239	START	1545818549543	1545818549543
REQUEST	238		Search	1545818549418	1545818549566	OK	 
REQUEST	239		Search	1545818549544	1545818549591	OK	 
REQUEST	238		Search	1545818549569	1545818549594	OK	 
REQUEST	238		Search	1545818549597	1545818549621	OK	 
REQUEST	239		Search	1545818549592	1545818549629	OK	 
REQUEST	238		Search	1545818549623	1545818549636	OK	 
USER	Users	238	END	1545818549392	1545818549636
REQUEST	239		Search	1545818549631	1545818549651	OK	 
USER	Users	240	START	1545818549681	1545818549681
REQUEST	239		Search	1545818549652	1545818549681	OK	 
REQUEST	240		Search	1545818549682	1545818549722	OK	 
REQUEST	239		Search	1545818549682	1545818549739	OK	 
USER	Users	239	END	1545818549543	1545818549748
REQUEST	240		Search	1545818549722	1545818549750	OK	 
REQUEST	240		Search	1545818549751	1545818549776	OK	 
REQUEST	240		Search	1545818549777	1545818549808	OK	 
USER	Users	241	START	1545818549821	1545818549821
REQUEST	241		Search	1545818549822	1545818549855	OK	 
REQUEST	240		Search	1545818549810	1545818549857	OK	 
USER	Users	240	END	1545818549681	1545818549864
REQUEST	241		Search	1545818549857	1545818549875	OK	 
REQUEST	241		Search	1545818549876	1545818549932	OK	 
USER	Users	242	START	1545818549972	1545818549972
REQUEST	242		Search	1545818549973	1545818550004	OK	 
REQUEST	241		Search	1545818549945	1545818550001	OK	 
REQUEST	242		Search	1545818550005	1545818550021	OK	 
REQUEST	242		Search	1545818550022	1545818550047	OK	 
REQUEST	242		Search	1545818550048	1545818550081	OK	 
REQUEST	241		Search	1545818550014	1545818550093	OK	 
USER	Users	241	END	1545818549821	1545818550099
USER	Users	243	START	1545818550112	1545818550112
REQUEST	242		Search	1545818550085	1545818550120	OK	 
USER	Users	242	END	1545818549972	1545818550123
REQUEST	243		Search	1545818550112	1545818550141	OK	 
REQUEST	243		Search	1545818550141	1545818550162	OK	 
USER	Users	244	START	1545818550251	1545818550251
REQUEST	244		Search	1545818550252	1545818550302	OK	 
REQUEST	243		Search	1545818550163	1545818550348	OK	 
REQUEST	244		Search	1545818550313	1545818550361	OK	 
REQUEST	243		Search	1545818550352	1545818550372	OK	 
USER	Users	245	START	1545818550392	1545818550392
REQUEST	243		Search	1545818550373	1545818550406	OK	 
USER	Users	243	END	1545818550112	1545818550413
REQUEST	244		Search	1545818550363	1545818550415	OK	 
REQUEST	245		Search	1545818550393	1545818550434	OK	 
REQUEST	244		Search	1545818550417	1545818550448	OK	 
REQUEST	245		Search	1545818550436	1545818550478	OK	 
REQUEST	244		Search	1545818550451	1545818550482	OK	 
USER	Users	244	END	1545818550251	1545818550491
REQUEST	245		Search	1545818550481	1545818550516	OK	 
USER	Users	246	START	1545818550542	1545818550542
REQUEST	245		Search	1545818550517	1545818550571	OK	 
REQUEST	246		Search	1545818550542	1545818550587	OK	 
USER	Users	247	START	1545818550682	1545818550682
REQUEST	246		Search	1545818550591	1545818550697	OK	 
REQUEST	247		Search	1545818550683	1545818550713	OK	 
REQUEST	245		Search	1545818550578	1545818550711	OK	 
USER	Users	245	END	1545818550392	1545818550715
REQUEST	246		Search	1545818550701	1545818550729	OK	 
REQUEST	247		Search	1545818550714	1545818550761	OK	 
REQUEST	246		Search	1545818550732	1545818550787	OK	 
REQUEST	247		Search	1545818550764	1545818550794	OK	 
USER	Users	248	START	1545818550822	1545818550822
REQUEST	246		Search	1545818550788	1545818550836	OK	 
USER	Users	246	END	1545818550542	1545818550837
REQUEST	248		Search	1545818550825	1545818550844	OK	 
REQUEST	248		Search	1545818550845	1545818550854	OK	 
REQUEST	247		Search	1545818550796	1545818550858	OK	 
REQUEST	247		Search	1545818550866	1545818550887	OK	 
USER	Users	247	END	1545818550682	1545818550888
REQUEST	248		Search	1545818550854	1545818550893	OK	 
REQUEST	248		Search	1545818550898	1545818550920	OK	 
REQUEST	248		Search	1545818550921	1545818550950	OK	 
USER	Users	248	END	1545818550822	1545818550951
USER	Users	249	START	1545818550974	1545818550974
REQUEST	249		Search	1545818550975	1545818551021	OK	 
REQUEST	249		Search	1545818551022	1545818551052	OK	 
REQUEST	249		Search	1545818551054	1545818551099	OK	 
USER	Users	250	START	1545818551113	1545818551113
REQUEST	249		Search	1545818551104	1545818551127	OK	 
REQUEST	250		Search	1545818551114	1545818551138	OK	 
REQUEST	249		Search	1545818551128	1545818551152	OK	 
USER	Users	249	END	1545818550974	1545818551154
REQUEST	250		Search	1545818551139	1545818551168	OK	 
REQUEST	250		Search	1545818551170	1545818551191	OK	 
REQUEST	250		Search	1545818551191	1545818551214	OK	 
REQUEST	250		Search	1545818551216	1545818551231	OK	 
USER	Users	250	END	1545818551113	1545818551231
USER	Users	251	START	1545818551253	1545818551253
REQUEST	251		Search	1545818551254	1545818551287	OK	 
REQUEST	251		Search	1545818551291	1545818551312	OK	 
REQUEST	251		Search	1545818551313	1545818551348	OK	 
USER	Users	252	START	1545818551401	1545818551401
REQUEST	251		Search	1545818551349	1545818551428	OK	 
REQUEST	252		Search	1545818551402	1545818551459	OK	 
REQUEST	251		Search	1545818551429	1545818551486	OK	 
USER	Users	251	END	1545818551253	1545818551488
REQUEST	252		Search	1545818551460	1545818551490	OK	 
REQUEST	252		Search	1545818551491	1545818551528	OK	 
USER	Users	253	START	1545818551542	1545818551542
REQUEST	252		Search	1545818551529	1545818551557	OK	 
REQUEST	253		Search	1545818551542	1545818551566	OK	 
REQUEST	252		Search	1545818551557	1545818551574	OK	 
USER	Users	252	END	1545818551401	1545818551575
REQUEST	253		Search	1545818551568	1545818551589	OK	 
REQUEST	253		Search	1545818551590	1545818551620	OK	 
REQUEST	253		Search	1545818551622	1545818551663	OK	 
USER	Users	254	START	1545818551682	1545818551682
REQUEST	253		Search	1545818551668	1545818551698	OK	 
USER	Users	253	END	1545818551542	1545818551699
REQUEST	254		Search	1545818551690	1545818551714	OK	 
USER	Users	255	START	1545818551822	1545818551822
REQUEST	254		Search	1545818551715	1545818551861	OK	 
REQUEST	255		Search	1545818551823	1545818551880	OK	 
REQUEST	254		Search	1545818551867	1545818551908	OK	 
REQUEST	255		Search	1545818551884	1545818551928	OK	 
USER	Users	256	START	1545818551972	1545818551972
REQUEST	255		Search	1545818551930	1545818551976	OK	 
REQUEST	254		Search	1545818551909	1545818551982	OK	 
REQUEST	255		Search	1545818551977	1545818552000	OK	 
REQUEST	254		Search	1545818551985	1545818552012	OK	 
USER	Users	254	END	1545818551682	1545818552012
REQUEST	256		Search	1545818551972	1545818552021	OK	 
REQUEST	255		Search	1545818552001	1545818552044	OK	 
USER	Users	255	END	1545818551822	1545818552046
REQUEST	256		Search	1545818552022	1545818552059	OK	 
REQUEST	256		Search	1545818552062	1545818552099	OK	 
USER	Users	257	START	1545818552113	1545818552113
REQUEST	256		Search	1545818552099	1545818552145	OK	 
REQUEST	257		Search	1545818552114	1545818552157	OK	 
REQUEST	256		Search	1545818552153	1545818552183	OK	 
USER	Users	256	END	1545818551972	1545818552184
REQUEST	257		Search	1545818552158	1545818552203	OK	 
USER	Users	258	START	1545818552252	1545818552252
REQUEST	257		Search	1545818552205	1545818552256	OK	 
REQUEST	258		Search	1545818552252	1545818552286	OK	 
REQUEST	257		Search	1545818552259	1545818552302	OK	 
REQUEST	257		Search	1545818552303	1545818552345	OK	 
REQUEST	258		Search	1545818552294	1545818552345	OK	 
USER	Users	257	END	1545818552113	1545818552346
REQUEST	258		Search	1545818552346	1545818552372	OK	 
REQUEST	258		Search	1545818552373	1545818552397	OK	 
USER	Users	259	START	1545818552402	1545818552402
REQUEST	259		Search	1545818552402	1545818552435	OK	 
REQUEST	258		Search	1545818552399	1545818552451	OK	 
USER	Users	258	END	1545818552252	1545818552454
REQUEST	259		Search	1545818552436	1545818552463	OK	 
REQUEST	259		Search	1545818552466	1545818552497	OK	 
REQUEST	259		Search	1545818552499	1545818552533	OK	 
USER	Users	260	START	1545818552541	1545818552541
REQUEST	259		Search	1545818552536	1545818552559	OK	 
USER	Users	259	END	1545818552402	1545818552560
REQUEST	260		Search	1545818552542	1545818552571	OK	 
REQUEST	260		Search	1545818552571	1545818552603	OK	 
REQUEST	260		Search	1545818552605	1545818552627	OK	 
USER	Users	261	START	1545818552684	1545818552684
REQUEST	261		Search	1545818552684	1545818552706	OK	 
REQUEST	261		Search	1545818552706	1545818552727	OK	 
REQUEST	261		Search	1545818552728	1545818552757	OK	 
REQUEST	260		Search	1545818552628	1545818552740	OK	 
REQUEST	261		Search	1545818552758	1545818552790	OK	 
REQUEST	260		Search	1545818552781	1545818552808	OK	 
USER	Users	260	END	1545818552541	1545818552808
USER	Users	262	START	1545818552822	1545818552822
REQUEST	261		Search	1545818552791	1545818552821	OK	 
USER	Users	261	END	1545818552684	1545818552823
REQUEST	262		Search	1545818552823	1545818552860	OK	 
USER	Users	263	START	1545818552972	1545818552972
REQUEST	263		Search	1545818552972	1545818553042	OK	 
REQUEST	262		Search	1545818552862	1545818553048	OK	 
USER	Users	264	START	1545818553112	1545818553112
REQUEST	263		Search	1545818553046	1545818553140	OK	 
REQUEST	263		Search	1545818553148	1545818553197	OK	 
REQUEST	262		Search	1545818553051	1545818553195	OK	 
REQUEST	264		Search	1545818553113	1545818553196	OK	 
REQUEST	263		Search	1545818553198	1545818553224	OK	 
REQUEST	262		Search	1545818553201	1545818553246	OK	 
USER	Users	265	START	1545818553251	1545818553251
REQUEST	262		Search	1545818553247	1545818553269	OK	 
USER	Users	262	END	1545818552822	1545818553269
REQUEST	263		Search	1545818553225	1545818553290	OK	 
USER	Users	263	END	1545818552972	1545818553291
REQUEST	265		Search	1545818553252	1545818553326	OK	 
REQUEST	264		Search	1545818553206	1545818553312	OK	 
USER	Users	266	START	1545818553392	1545818553392
REQUEST	264		Search	1545818553330	1545818553406	OK	 
REQUEST	265		Search	1545818553329	1545818553419	OK	 
REQUEST	264		Search	1545818553407	1545818553450	OK	 
REQUEST	266		Search	1545818553393	1545818553479	OK	 
REQUEST	265		Search	1545818553437	1545818553490	OK	 
REQUEST	264		Search	1545818553453	1545818553494	OK	 
USER	Users	264	END	1545818553112	1545818553496
USER	Users	267	START	1545818553541	1545818553541
REQUEST	266		Search	1545818553481	1545818553556	OK	 
REQUEST	266		Search	1545818553557	1545818553584	OK	 
REQUEST	265		Search	1545818553492	1545818553584	OK	 
REQUEST	265		Search	1545818553591	1545818553654	OK	 
USER	Users	265	END	1545818553251	1545818553658
REQUEST	267		Search	1545818553542	1545818553671	OK	 
USER	Users	268	START	1545818553684	1545818553684
REQUEST	267		Search	1545818553672	1545818553720	OK	 
REQUEST	266		Search	1545818553584	1545818553727	OK	 
REQUEST	267		Search	1545818553722	1545818553799	OK	 
USER	Users	269	START	1545818553823	1545818553823
REQUEST	266		Search	1545818553731	1545818553823	OK	 
USER	Users	266	END	1545818553392	1545818553824
REQUEST	267		Search	1545818553802	1545818553929	OK	 
USER	Users	270	START	1545818553962	1545818553962
REQUEST	270		Search	1545818553962	1545818553989	OK	 
REQUEST	268		Search	1545818553685	1545818553956	OK	 
REQUEST	269		Search	1545818553823	1545818554039	OK	 
REQUEST	270		Search	1545818553990	1545818554067	OK	 
REQUEST	268		Search	1545818554027	1545818554068	OK	 
REQUEST	267		Search	1545818553930	1545818554071	OK	 
USER	Users	267	END	1545818553541	1545818554074
REQUEST	269		Search	1545818554043	1545818554092	OK	 
USER	Users	271	START	1545818554112	1545818554112
REQUEST	270		Search	1545818554068	1545818554223	OK	 
USER	Users	272	START	1545818554252	1545818554252
REQUEST	271		Search	1545818554112	1545818554258	OK	 
REQUEST	269		Search	1545818554094	1545818554302	OK	 
REQUEST	268		Search	1545818554069	1545818554364	OK	 
REQUEST	270		Search	1545818554224	1545818554368	OK	 
REQUEST	270		Search	1545818554374	1545818554388	OK	 
USER	Users	270	END	1545818553962	1545818554388
USER	Users	273	START	1545818554392	1545818554392
REQUEST	272		Search	1545818554253	1545818554433	OK	 
REQUEST	273		Search	1545818554392	1545818554438	OK	 
REQUEST	271		Search	1545818554262	1545818554480	OK	 
REQUEST	269		Search	1545818554303	1545818554485	OK	 
REQUEST	273		Search	1545818554444	1545818554493	OK	 
REQUEST	271		Search	1545818554485	1545818554522	OK	 
USER	Users	274	START	1545818554542	1545818554542
REQUEST	272		Search	1545818554437	1545818554559	OK	 
REQUEST	273		Search	1545818554496	1545818554584	OK	 
REQUEST	272		Search	1545818554560	1545818554634	OK	 
REQUEST	268		Search	1545818554368	1545818554632	OK	 
REQUEST	274		Search	1545818554542	1545818554654	OK	 
REQUEST	268		Search	1545818554636	1545818554678	OK	 
USER	Users	268	END	1545818553684	1545818554681
USER	Users	275	START	1545818554684	1545818554684
REQUEST	272		Search	1545818554635	1545818554688	OK	 
REQUEST	271		Search	1545818554524	1545818554690	OK	 
REQUEST	273		Search	1545818554592	1545818554702	OK	 
REQUEST	275		Search	1545818554684	1545818554770	OK	 
REQUEST	272		Search	1545818554690	1545818554771	OK	 
USER	Users	272	END	1545818554252	1545818554776
REQUEST	274		Search	1545818554655	1545818554784	OK	 
REQUEST	271		Search	1545818554691	1545818554806	OK	 
USER	Users	271	END	1545818554112	1545818554808
REQUEST	275		Search	1545818554773	1545818554817	OK	 
REQUEST	273		Search	1545818554712	1545818554815	OK	 
USER	Users	273	END	1545818554392	1545818554818
USER	Users	276	START	1545818554823	1545818554823
REQUEST	276		Search	1545818554824	1545818554866	OK	 
REQUEST	275		Search	1545818554818	1545818554874	OK	 
REQUEST	274		Search	1545818554788	1545818554892	OK	 
REQUEST	276		Search	1545818554867	1545818554901	OK	 
REQUEST	276		Search	1545818554902	1545818554939	OK	 
REQUEST	275		Search	1545818554877	1545818554945	OK	 
USER	Users	277	START	1545818554974	1545818554974
REQUEST	276		Search	1545818554940	1545818555017	OK	 
REQUEST	275		Search	1545818554948	1545818555018	OK	 
USER	Users	275	END	1545818554684	1545818555027
REQUEST	269		Search	1545818554486	1545818554895	OK	 
USER	Users	269	END	1545818553823	1545818555028
REQUEST	274		Search	1545818554895	1545818555016	OK	 
REQUEST	277		Search	1545818554975	1545818555032	OK	 
REQUEST	274		Search	1545818555030	1545818555070	OK	 
USER	Users	274	END	1545818554542	1545818555072
REQUEST	277		Search	1545818555036	1545818555075	OK	 
USER	Users	278	START	1545818555112	1545818555112
REQUEST	276		Search	1545818555022	1545818555181	OK	 
USER	Users	276	END	1545818554823	1545818555190
REQUEST	277		Search	1545818555076	1545818555201	OK	 
REQUEST	277		Search	1545818555205	1545818555219	OK	 
REQUEST	278		Search	1545818555113	1545818555217	OK	 
USER	Users	279	START	1545818555253	1545818555253
REQUEST	277		Search	1545818555220	1545818555261	OK	 
USER	Users	277	END	1545818554974	1545818555262
REQUEST	278		Search	1545818555223	1545818555263	OK	 
REQUEST	279		Search	1545818555253	1545818555276	OK	 
REQUEST	278		Search	1545818555266	1545818555305	OK	 
REQUEST	279		Search	1545818555278	1545818555334	OK	 
REQUEST	278		Search	1545818555308	1545818555342	OK	 
REQUEST	279		Search	1545818555342	1545818555363	OK	 
USER	Users	280	START	1545818555391	1545818555391
REQUEST	278		Search	1545818555342	1545818555396	OK	 
USER	Users	278	END	1545818555112	1545818555397
REQUEST	279		Search	1545818555365	1545818555432	OK	 
REQUEST	280		Search	1545818555392	1545818555449	OK	 
REQUEST	279		Search	1545818555445	1545818555472	OK	 
USER	Users	279	END	1545818555253	1545818555473
REQUEST	280		Search	1545818555454	1545818555513	OK	 
USER	Users	281	START	1545818555542	1545818555542
REQUEST	280		Search	1545818555526	1545818555572	OK	 
REQUEST	281		Search	1545818555542	1545818555590	OK	 
REQUEST	280		Search	1545818555575	1545818555628	OK	 
REQUEST	281		Search	1545818555593	1545818555651	OK	 
REQUEST	280		Search	1545818555633	1545818555671	OK	 
USER	Users	280	END	1545818555391	1545818555673
USER	Users	282	START	1545818555684	1545818555684
USER	Users	283	START	1545818555822	1545818555822
REQUEST	281		Search	1545818555658	1545818555965	OK	 
USER	Users	284	START	1545818555972	1545818555972
REQUEST	282		Search	1545818555684	1545818556006	OK	 
REQUEST	284		Search	1545818555976	1545818556011	OK	 
REQUEST	284		Search	1545818556014	1545818556054	OK	 
REQUEST	281		Search	1545818555966	1545818556060	OK	 
REQUEST	283		Search	1545818555822	1545818556075	OK	 
REQUEST	284		Search	1545818556056	1545818556101	OK	 
USER	Users	285	START	1545818556113	1545818556113
REQUEST	282		Search	1545818556008	1545818556137	OK	 
REQUEST	281		Search	1545818556066	1545818556184	OK	 
USER	Users	281	END	1545818555542	1545818556198
REQUEST	283		Search	1545818556076	1545818556226	OK	 
REQUEST	285		Search	1545818556114	1545818556208	OK	 
REQUEST	284		Search	1545818556103	1545818556224	OK	 
USER	Users	286	START	1545818556253	1545818556253
REQUEST	286		Search	1545818556254	1545818556294	OK	 
REQUEST	284		Search	1545818556242	1545818556334	OK	 
USER	Users	284	END	1545818555972	1545818556335
REQUEST	283		Search	1545818556239	1545818556350	OK	 
REQUEST	285		Search	1545818556240	1545818556368	OK	 
USER	Users	287	START	1545818556404	1545818556404
REQUEST	286		Search	1545818556296	1545818556391	OK	 
REQUEST	282		Search	1545818556140	1545818556380	OK	 
REQUEST	282		Search	1545818556445	1545818556505	OK	 
USER	Users	288	START	1545818556541	1545818556541
REQUEST	282		Search	1545818556506	1545818556562	OK	 
USER	Users	282	END	1545818555684	1545818556564
REQUEST	285		Search	1545818556370	1545818556566	OK	 
REQUEST	285		Search	1545818556569	1545818556632	OK	 
REQUEST	286		Search	1545818556427	1545818556637	OK	 
REQUEST	288		Search	1545818556542	1545818556671	OK	 
USER	Users	289	START	1545818556682	1545818556682
REQUEST	286		Search	1545818556640	1545818556705	OK	 
REQUEST	288		Search	1545818556674	1545818556707	OK	 
REQUEST	286		Search	1545818556707	1545818556782	OK	 
USER	Users	286	END	1545818556253	1545818556785
REQUEST	287		Search	1545818556405	1545818556731	OK	 
REQUEST	289		Search	1545818556682	1545818556801	OK	 
USER	Users	290	START	1545818556822	1545818556822
REQUEST	285		Search	1545818556639	1545818556827	OK	 
USER	Users	285	END	1545818556113	1545818556837
REQUEST	288		Search	1545818556711	1545818556862	OK	 
REQUEST	283		Search	1545818556357	1545818556865	OK	 
REQUEST	289		Search	1545818556805	1545818556878	OK	 
REQUEST	288		Search	1545818556865	1545818556960	OK	 
REQUEST	290		Search	1545818556822	1545818556969	OK	 
REQUEST	283		Search	1545818556883	1545818556961	OK	 
USER	Users	283	END	1545818555822	1545818556973
USER	Users	291	START	1545818556974	1545818556974
REQUEST	287		Search	1545818556790	1545818557098	OK	 
USER	Users	292	START	1545818557111	1545818557111
REQUEST	288		Search	1545818556961	1545818557147	OK	 
USER	Users	288	END	1545818556541	1545818557148
REQUEST	289		Search	1545818556884	1545818557176	OK	 
REQUEST	290		Search	1545818556970	1545818557190	OK	 
REQUEST	287		Search	1545818557100	1545818557195	OK	 
REQUEST	292		Search	1545818557112	1545818557204	OK	 
REQUEST	289		Search	1545818557178	1545818557227	OK	 
REQUEST	290		Search	1545818557193	1545818557247	OK	 
USER	Users	293	START	1545818557251	1545818557251
REQUEST	292		Search	1545818557206	1545818557256	OK	 
REQUEST	287		Search	1545818557197	1545818557287	OK	 
REQUEST	290		Search	1545818557248	1545818557292	OK	 
REQUEST	290		Search	1545818557294	1545818557333	OK	 
USER	Users	290	END	1545818556822	1545818557336
REQUEST	293		Search	1545818557252	1545818557332	OK	 
REQUEST	287		Search	1545818557288	1545818557351	OK	 
USER	Users	287	END	1545818556404	1545818557353
REQUEST	289		Search	1545818557231	1545818557357	OK	 
USER	Users	289	END	1545818556682	1545818557374
USER	Users	294	START	1545818557402	1545818557402
REQUEST	292		Search	1545818557259	1545818557415	OK	 
REQUEST	294		Search	1545818557404	1545818557481	OK	 
REQUEST	292		Search	1545818557456	1545818557519	OK	 
USER	Users	295	START	1545818557542	1545818557542
REQUEST	293		Search	1545818557341	1545818557508	OK	 
REQUEST	293		Search	1545818557566	1545818557616	OK	 
REQUEST	294		Search	1545818557502	1545818557590	OK	 
REQUEST	292		Search	1545818557533	1545818557667	OK	 
USER	Users	292	END	1545818557111	1545818557668
USER	Users	296	START	1545818557684	1545818557684
REQUEST	295		Search	1545818557544	1545818557686	OK	 
REQUEST	294		Search	1545818557637	1545818557728	OK	 
REQUEST	296		Search	1545818557685	1545818557766	OK	 
REQUEST	295		Search	1545818557688	1545818557781	OK	 
USER	Users	297	START	1545818557822	1545818557822
REQUEST	294		Search	1545818557738	1545818557812	OK	 
REQUEST	293		Search	1545818557633	1545818557822	OK	 
REQUEST	293		Search	1545818557834	1545818557904	OK	 
USER	Users	293	END	1545818557251	1545818557934
REQUEST	294		Search	1545818557825	1545818557924	OK	 
USER	Users	294	END	1545818557402	1545818557937
REQUEST	297		Search	1545818557823	1545818557957	OK	 
USER	Users	298	START	1545818557971	1545818557971
REQUEST	296		Search	1545818557777	1545818557972	OK	 
REQUEST	298		Search	1545818557972	1545818558028	OK	 
REQUEST	297		Search	1545818557960	1545818558076	OK	 
USER	Users	299	START	1545818558111	1545818558111
REQUEST	298		Search	1545818558044	1545818558124	OK	 
REQUEST	296		Search	1545818557994	1545818558088	OK	 
USER	Users	300	START	1545818558252	1545818558252
REQUEST	297		Search	1545818558100	1545818558360	OK	 
REQUEST	298		Search	1545818558125	1545818558365	OK	 
USER	Users	301	START	1545818558402	1545818558402
REQUEST	300		Search	1545818558253	1545818558403	OK	 
REQUEST	296		Search	1545818558127	1545818558501	OK	 
REQUEST	297		Search	1545818558370	1545818558494	OK	 
REQUEST	299		Search	1545818558112	1545818558501	OK	 
USER	Users	302	START	1545818558544	1545818558544
REQUEST	297		Search	1545818558507	1545818558572	OK	 
USER	Users	297	END	1545818557822	1545818558574
REQUEST	291		Search	1545818556975	1545818557532	OK	 
REQUEST	299		Search	1545818558507	1545818558605	OK	 
REQUEST	295		Search	1545818557783	1545818558113	OK	 
REQUEST	300		Search	1545818558444	1545818558617	OK	 
USER	Users	303	START	1545818558682	1545818558682
REQUEST	296		Search	1545818558503	1545818558686	OK	 
USER	Users	296	END	1545818557684	1545818558689
REQUEST	298		Search	1545818558404	1545818558687	OK	 
REQUEST	301		Search	1545818558407	1545818558753	OK	 
REQUEST	299		Search	1545818558608	1545818558753	OK	 
REQUEST	295		Search	1545818558609	1545818558804	OK	 
REQUEST	301		Search	1545818558755	1545818558818	OK	 
REQUEST	302		Search	1545818558544	1545818558810	OK	 
USER	Users	304	START	1545818558822	1545818558822
REQUEST	291		Search	1545818558584	1545818558826	OK	 
REQUEST	295		Search	1545818558805	1545818558878	OK	 
USER	Users	295	END	1545818557542	1545818558879
REQUEST	299		Search	1545818558761	1545818558889	OK	 
REQUEST	303		Search	1545818558682	1545818558896	OK	 
REQUEST	291		Search	1545818558833	1545818558915	OK	 
REQUEST	304		Search	1545818558824	1545818558915	OK	 
REQUEST	301		Search	1545818558820	1545818558913	OK	 
USER	Users	305	START	1545818558974	1545818558974
REQUEST	298		Search	1545818558694	1545818558985	OK	 
USER	Users	298	END	1545818557971	1545818558989
REQUEST	300		Search	1545818558621	1545818558998	OK	 
REQUEST	302		Search	1545818558824	1545818559033	OK	 
REQUEST	301		Search	1545818558922	1545818559035	OK	 
REQUEST	305		Search	1545818558974	1545818559074	OK	 
REQUEST	304		Search	1545818558921	1545818559068	OK	 
REQUEST	303		Search	1545818558907	1545818559078	OK	 
USER	Users	306	START	1545818559111	1545818559111
REQUEST	304		Search	1545818559079	1545818559117	OK	 
REQUEST	299		Search	1545818558895	1545818559142	OK	 
USER	Users	299	END	1545818558111	1545818559151
REQUEST	305		Search	1545818559077	1545818559163	OK	 
REQUEST	301		Search	1545818559051	1545818559169	OK	 
USER	Users	301	END	1545818558402	1545818559172
REQUEST	304		Search	1545818559119	1545818559177	OK	 
REQUEST	302		Search	1545818559044	1545818559164	OK	 
